序号,名称（备注形式）,规格,材质,侧板厚度mm,"底板/横档厚度mm
mm",盖板厚度mm,数量,单位,本体单价（含税）,盖板单价（含税）,"本体及盖板合价
（含税）","合计
（含税）",品牌,执行标准（投标单位自填）,备注
1008,弯通配件,热浸锌桥架500*150 爬高弯通1700mm,,,,,0,个,,,,336.6,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1009,弯通配件,热浸锌桥架500*150 爬高弯通200mm,,,,,0,个,,,,336.6,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1010,弯通配件,热浸锌桥架500*150 爬高弯通220mm,,,,,0,个,,,,336.6,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1011,弯通配件,热浸锌桥架500*150 爬高弯通2250mm,,,,,0,个,,,,336.6,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1012,弯通配件,热浸锌桥架500*150 爬高弯通270mm,,,,,0,个,,,,336.6,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1013,弯通配件,热浸锌桥架500*150 爬高弯通300mm,,,,,0,个,,,,336.6,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1014,弯通配件,热浸锌桥架500*150 爬高弯通400mm,,,,,0,个,,,,336.6,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1015,弯通配件,热浸锌桥架500*150 爬高弯通500mm,,,,,0,个,,,,336.6,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1016,弯通配件,热浸锌桥架500*150 爬高弯通600mm,,,,,0,个,,,,336.6,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1017,弯通配件,热浸锌桥架500*150 水平135°弯通,,,,,0,个,,,,168.3,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1018,弯通配件,热浸锌桥架500*150 水平三通,,,,,0,个,,,,214.2,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1019,弯通配件,热浸锌桥架500*150 水平四通,,,,,0,个,,,,244.8,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1020,弯通配件,热浸锌桥架500*150 水平弯通,,,,,0,个,,,,168.3,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1021,弯通配件,热浸锌桥架500*200 爬高弯通1100mm,,,,,0,个,,,,363,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1022,弯通配件,热浸锌桥架500*200 爬高弯通1250mm,,,,,0,个,,,,363,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1023,弯通配件,热浸锌桥架500*200 爬高弯通1700mm,,,,,0,个,,,,363,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1024,弯通配件,热浸锌桥架500*200 爬高弯通2250mm,,,,,0,个,,,,363,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1025,弯通配件,热浸锌桥架500*200 爬高弯通500mm,,,,,0,个,,,,363,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1026,弯通配件,热浸锌桥架500*200 爬高弯通600mm,,,,,0,个,,,,363,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1027,弯通配件,热浸锌桥架500*200 水平弯通,,,,,0,个,,,,181.5,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1028,弯通配件,热浸锌桥架500*200 水平三通,,,,,0,个,,,,264,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1029,弯通配件,热浸锌桥架500*200 爬高弯通1100mm,,,,,0,个,,,,363,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1030,弯通配件,热浸锌桥架500*200 爬高弯通1250mm,,,,,0,个,,,,363,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1031,弯通配件,热浸锌桥架500*200 爬高弯通1700mm,,,,,0,个,,,,363,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1032,弯通配件,热浸锌桥架500*200 爬高弯通2250mm,,,,,0,个,,,,363,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1033,弯通配件,热浸锌桥架500*200 爬高弯通500mm,,,,,0,个,,,,363,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1034,弯通配件,热浸锌桥架500*200 爬高弯通600mm,,,,,0,个,,,,363,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1035,弯通配件,热浸锌桥架500*200 水平弯通,,,,,0,个,,,,181.5,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1036,弯通配件,热浸锌桥架500*200 水平三通,,,,,0,个,,,,264,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1037,弯通配件,热浸锌桥架600*150 爬高弯通100mm,,,,,0,个,,,,455.4,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1038,弯通配件,热浸锌桥架600*150 爬高弯通1100mm,,,,,0,个,,,,455.4,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1039,弯通配件,热浸锌桥架600*150 爬高弯通1250mm,,,,,0,个,,,,455.4,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1040,弯通配件,热浸锌桥架600*150 爬高弯通1700mm,,,,,0,个,,,,455.4,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1041,弯通配件,热浸锌桥架600*150 爬高弯通200mm,,,,,0,个,,,,455.4,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1042,弯通配件,热浸锌桥架600*150 爬高弯通220mm,,,,,0,个,,,,455.4,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1043,弯通配件,热浸锌桥架600*150 爬高弯通2250mm,,,,,0,个,,,,455.4,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1044,弯通配件,热浸锌桥架600*150 爬高弯通270mm,,,,,0,个,,,,455.4,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1045,弯通配件,热浸锌桥架600*150 爬高弯通300mm,,,,,0,个,,,,455.4,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1046,弯通配件,热浸锌桥架600*150 爬高弯通400mm,,,,,0,个,,,,455.4,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1047,弯通配件,热浸锌桥架600*150 爬高弯通500mm,,,,,0,个,,,,455.4,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1048,弯通配件,热浸锌桥架600*150 爬高弯通600mm,,,,,0,个,,,,455.4,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1049,弯通配件,热浸锌桥架600*150 水平三通,,,,,0,个,,,,289.8,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1050,弯通配件,热浸锌桥架600*150 水平弯通,,,,,0,个,,,,227.7,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1051,弯通配件,热浸锌桥架600*200 水平弯通,,,,,0,个,,,,244.2,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1052,弯通配件,热浸锌桥架1200*200 爬高弯通1100mm,,,,,0,个,,,,1014.2,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1053,弯通配件,热浸锌桥架1200*200 爬高弯通1250mm,,,,,0,个,,,,1014.2,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1054,弯通配件,热浸锌桥架1200*200 爬高弯通1700mm,,,,,0,个,,,,1014.2,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1055,弯通配件,热浸锌桥架1200*200 爬高弯通2250mm,,,,,0,个,,,,1014.2,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1056,弯通配件,热浸锌桥架1200*200 爬高弯通500mm,,,,,0,个,,,,1014.2,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1057,弯通配件,热浸锌桥架1200*200 爬高弯通600mm,,,,,0,个,,,,1014.2,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1058,弯通配件,热浸锌桥架1200*200 水平弯通,,,,,0,个,,,,507.1,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1059,弯通配件,热浸锌桥架1200*200 水平三通,,,,,0,个,,,,645.4,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1060,弯通配件,热浸锌桥架1000*200 爬高弯通1100mm,,,,,0,个,,,,880,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1061,弯通配件,热浸锌桥架1000*200 爬高弯通1250mm,,,,,0,个,,,,880,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1062,弯通配件,热浸锌桥架1000*200 爬高弯通1700mm,,,,,0,个,,,,880,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1063,弯通配件,热浸锌桥架1000*200 爬高弯通2250mm,,,,,0,个,,,,880,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1064,弯通配件,热浸锌桥架1000*200 爬高弯通500mm,,,,,0,个,,,,880,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1065,弯通配件,热浸锌桥架1000*200 爬高弯通600mm,,,,,0,个,,,,880,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1066,弯通配件,热浸锌桥架1000*200 水平弯通,,,,,0,个,,,,440,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1067,弯通配件,热浸锌桥架1000*200 水平三通,,,,,0,个,,,,560,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1068,弯通配件,热浸锌水平综合三通 左：300*100-300*100-100*100 中：300*100-300*100-100*100 右300*100-300*100-100*100,,,,,0,个,,,,315,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1069,弯通配件,热浸锌水平综合三通 左：300*200-300*200-200*100 中：300*200-300*200-200*100 右300*200-300*200-200*100,,,,,0,个,,,,445.2,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1070,弯通配件,热镀锌桥架100*100 爬高弯通110mm,,,,,0,个,,,,44,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1071,弯通配件,热镀锌桥架100*100 爬高弯通150mm,,,,,0,个,,,,44,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1072,弯通配件,热镀锌桥架100*100 爬高弯通190mm,,,,,0,个,,,,44,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1073,弯通配件,热镀锌桥架100*100 爬高弯通200mm,,,,,0,个,,,,44,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1074,弯通配件,热镀锌桥架100*100 爬高弯通220mm,,,,,0,个,,,,44,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1075,弯通配件,热镀锌桥架100*100 爬高弯通250mm,,,,,0,个,,,,44,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1076,弯通配件,热镀锌桥架100*100 爬高弯通300mm,,,,,0,个,,,,44,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1077,弯通配件,热镀锌桥架100*100 爬高弯通350mm,,,,,0,个,,,,44,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1078,弯通配件,热镀锌桥架100*100 爬高弯通400mm,,,,,0,个,,,,44,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1079,弯通配件,热镀锌桥架100*100 爬高弯通450mm,,,,,0,个,,,,44,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1080,弯通配件,热镀锌桥架100*100 爬高弯通80mm,,,,,0,个,,,,44,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1081,弯通配件,热镀锌100*100 水平+垂直下弯通（向下300mm）,,,,,0,个,,,,44,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1082,弯通配件,热镀锌桥架100*100 垂直上弯通,,,,,0,个,,,,22,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1083,弯通配件,热镀锌桥架100*100 水平135°弯通,,,,,0,个,,,,22,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1084,弯通配件,热镀锌桥架100*100 水平弯通,,,,,0,个,,,,22,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1085,弯通配件,热镀锌桥架100*50 爬高弯通100mm,,,,,0,个,,,,35.2,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1086,弯通配件,热镀锌桥架100*50 爬高弯通125mm,,,,,0,个,,,,35.2,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
1087,弯通配件,热镀锌桥架100*50 爬高弯通150mm,,,,,0,个,,,,35.2,天源华威,,各弯通的价格为各直通每米单价×上浮系数，封头系数0.2、弯通系数1.1、三通系数1.4、四通系数1.6，非标弯通另按实际延长米结算。无预付款，货到现场验收合格60天付至80%，调试完毕付至85%，竣工验收付至货款95%，5%质保2年。
