11,交流塑壳断路器,EZS063E3040,只,6,240.29,1441.74,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
12,交流塑壳断路器,EZS063E3050,只,2,240.29,480.58,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
13,交流塑壳断路器,EZS063E3063,只,4,240.29,961.16,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
14,交流塑壳断路器,EZS100E3080,只,4,252.95,1011.8,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
15,交流微型断路器,EZ7 4.5kA 3P D20A,只,1,60.44,60.44,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
16,交流微型断路器,EZ7 6kA 3P C25A,只,3,50.46,151.38,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
17,交流微型断路器,EZ7DPN 1P+N C20A+ELE 30mA,只,5,79.12,395.6,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
18,电度表,DTSD1352,只,4,340,1360,安科瑞,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
19,电流互感器,ALH-0.66  250/5A 30Ⅱ,只,9,47.25,425.25,西门子,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
20,电流互感器,ALH-0.66 100/5A 30Ⅱ,只,3,71.55,214.65,西门子,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
21,熔断器,SUK-4RD,只,12,5.26,63.12,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
22,端子,SUK2.5B,只,8,2.27,18.16,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
23,后备保护器,ISCB1 15L1 4P,只,1,976.5,976.5,施耐德万高,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
24,电涌保护器,PRD1 12.5r 3PN,只,1,2023.2,2023.2,施耐德万高,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
25,熔断器,SUK-4RD,只,1,5.26,5.26,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
26,铜排,TMY,公斤,32,80,2560,宁波金田,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
27,箱体(高*宽*深),2200*1200*500 PrismaUE IP54冷轧板,台,1,5342.4,5342.4,上海广盟,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
28,元器件小计,,,,,23224.38,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
29,制造费、管理费、利润等,,,,,1857.95,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
30,税金,,,,,3260.7,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
31,单台合计,,,,,28343.03,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
,总计,,台,1,,28343.03,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
1-8,"柜号：C02/AP/3F/Z2
原名C02/AP/RF/Z6(裙房屋面）",型号：,PrismaUE,,,名称：,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
序号,元件名称,型号规格,单位,数量,单   价,总   价,品牌,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
1,塑壳隔离开关,NSX250 NA 250+MX分励 4P/AC24V+OF,只,1,1373.14,1373.14,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
2,熔断器,SUK-4RD,只,1,5.26,5.26,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
3,中间继电器,MY4NJ,只,1,42,42,欧姆龙,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
4,端子,SUK2.5B,只,5,2.27,11.35,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
5,电压表,72T1-V 0~450V+防护罩,只,1,54,54,上海乐磁电器,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
6,转换开关,LW39-10-YH3/3,只,1,65,65,西门子,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
7,熔断器,SUK-4RD,只,3,5.26,15.78,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
8,交流塑壳断路器,EZS100E3080,只,3,252.95,758.85,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
9,交流塑壳断路器,EZS063E3063,只,1,240.29,240.29,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
10,交流塑壳断路器,EZS063E3050,只,4,240.29,961.16,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
11,交流微型断路器,EZ7 4.5kA 3P D20A,只,2,60.44,120.88,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
12,交流微型断路器,EZ7 6kA 3P C25A,只,3,50.46,151.38,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
13,交流微型断路器,EZ7DPN 1P+N C20A+ELE 30mA,只,5,79.12,395.6,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
14,电度表,DTSD1352,只,6,340,2040,安科瑞,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
15,端子,SUK2.5B,只,12,2.27,27.24,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
16,后备保护器,ISCB1 15L1 4P,只,1,976.5,976.5,施耐德万高,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
17,电涌保护器,PRD1 12.5r 3PN,只,1,2023.2,2023.2,施耐德万高,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
18,熔断器,SUK-4RD,只,1,5.26,5.26,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
19,铜排,TMY,公斤,8,80,640,宁波金田,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
20,箱体(高*宽*深),2200*800*500 PrismaUE IP54冷轧板,台,1,3161.12,3161.12,上海广盟,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
21,元器件小计,,,,,13068.01,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
22,制造费、管理费、利润等,,,,,1045.44,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
23,税金,,,,,1834.75,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
24,单台合计,,,,,15948.2,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
,总计,,台,1,,15948.2,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
1-9,柜号：C02/AP/RF/Z1(屋面),型号：,PrismaUE,,,名称：,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
序号,元件名称,型号规格,单位,数量,单   价,总   价,品牌,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
1,塑壳隔离开关,NSX630 NA 630+MX分励 4P/AC24V+OF,只,1,3178.23,3178.23,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
2,熔断器,SUK-4RD,只,1,5.26,5.26,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
3,中间继电器,MY4NJ,只,1,42,42,欧姆龙,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
4,端子,SUK2.5B,只,5,2.27,11.35,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
5,电压表,72T1-V 0~450V+防护罩,只,1,54,54,上海乐磁电器,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
6,转换开关,LW39-10-YH3/3,只,1,65,65,西门子,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
7,熔断器,SUK-4RD,只,3,5.26,15.78,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
8,交流塑壳断路器,EZS225E3200,只,4,622.76,2491.04,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
9,交流塑壳断路器,EZS100E3080,只,12,252.95,3035.4,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
10,交流微型断路器,EZ7 6kA 1P C16A,只,1,11.99,11.99,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
11,交流微型断路器,EZ7 6kA 3P C25A,只,3,50.46,151.38,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
12,交流微型断路器,EZ7DPN 1P+N C20A+ELE 30mA,只,5,79.12,395.6,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
13,电度表,DTSD1352,只,4,340,1360,安科瑞,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
14,电流互感器,ALH-0.66  250/5A 30Ⅱ,只,12,47.25,567,西门子,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
15,熔断器,SUK-4RD,只,12,5.26,63.12,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
16,端子,SUK2.5B,只,8,2.27,18.16,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
17,后备保护器,ISCB1 15L1 4P,只,1,976.5,976.5,施耐德万高,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
18,电涌保护器,PRD1 12.5r 3PN,只,1,2023.2,2023.2,施耐德万高,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
19,熔断器,SUK-4RD,只,1,5.26,5.26,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
20,铜排,TMY,公斤,32,80,2560,宁波金田,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
21,箱体(高*宽*深),2200*1200*500 PrismaUE IP54冷轧板,台,1,5342.4,5342.4,上海广盟,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
22,元器件小计,,,,,22372.67,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
23,制造费、管理费、利润等,,,,,1789.81,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
24,税金,,,,,3141.12,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
25,单台合计,,,,,27303.6,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
,总计,,台,1,,27303.6,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
1-10,柜号：C02/AP/RF/Z2(屋面),型号：,PrismaUE,,,名称：,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
序号,元件名称,型号规格,单位,数量,单   价,总   价,品牌,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
1,塑壳隔离开关,NSX630 NA 630+MX分励 4P/AC24V+OF,只,1,3178.23,3178.23,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
2,熔断器,SUK-4RD,只,1,5.26,5.26,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
3,中间继电器,MY4NJ,只,1,42,42,欧姆龙,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
4,端子,SUK2.5B,只,5,2.27,11.35,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
5,电压表,72T1-V 0~450V+防护罩,只,1,54,54,上海乐磁电器,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
6,转换开关,LW39-10-YH3/3,只,1,65,65,西门子,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
7,熔断器,SUK-4RD,只,3,5.26,15.78,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
8,交流塑壳断路器,EZS225E3200,只,4,622.76,2491.04,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
9,交流塑壳断路器,EZS100E3080,只,12,252.95,3035.4,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
10,交流微型断路器,EZ7 6kA 1P C16A,只,1,11.99,11.99,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
11,交流微型断路器,EZ7 6kA 3P C25A,只,3,50.46,151.38,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
12,交流微型断路器,EZ7DPN 1P+N C20A+ELE 30mA,只,5,79.12,395.6,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
13,电度表,DTSD1352,只,4,340,1360,安科瑞,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
14,电流互感器,ALH-0.66  250/5A 30Ⅱ,只,12,47.25,567,西门子,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
15,熔断器,SUK-4RD,只,12,5.26,63.12,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
16,端子,SUK2.5B,只,8,2.27,18.16,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
17,后备保护器,ISCB1 15L1 4P,只,1,976.5,976.5,施耐德万高,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
18,电涌保护器,PRD1 12.5r 3PN,只,1,2023.2,2023.2,施耐德万高,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
19,熔断器,SUK-4RD,只,1,5.26,5.26,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
20,铜排,TMY,公斤,32,80,2560,宁波金田,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
21,箱体(高*宽*深),2200*1200*500 PrismaUE IP54冷轧板,台,1,5342.4,5342.4,上海广盟,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
22,元器件小计,,,,,22372.67,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
23,制造费、管理费、利润等,,,,,1789.81,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
24,税金,,,,,3141.12,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
25,单台合计,,,,,27303.6,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
,总计,,台,1,,27303.6,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
1-11,柜号：C02/AP/RF/Z3(屋面),型号：,PrismaUE,,,名称：,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
序号,元件名称,型号规格,单位,数量,单   价,总   价,品牌,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
1,塑壳隔离开关,NSX630 NA 630+MX分励 4P/AC24V+OF,只,1,3178.23,3178.23,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
2,熔断器,SUK-4RD,只,1,5.26,5.26,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
3,中间继电器,MY4NJ,只,1,42,42,欧姆龙,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
4,端子,SUK2.5B,只,5,2.27,11.35,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
5,电压表,72T1-V 0~450V+防护罩,只,1,54,54,上海乐磁电器,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
6,转换开关,LW39-10-YH3/3,只,1,65,65,西门子,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
7,熔断器,SUK-4RD,只,3,5.26,15.78,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
8,交流塑壳断路器,EZS063E3025,只,1,240.29,240.29,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
9,交流塑壳断路器,EZS100E3080,只,9,252.95,2276.55,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
10,交流微型断路器,EZ7 6kA 3P C25A,只,3,50.46,151.38,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
11,交流微型断路器,EZ7DPN 1P+N C20A+ELE 30mA,只,5,79.12,395.6,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
12,电度表,DTSD1352,只,7,340,2380,安科瑞,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
13,端子,SUK2.5B,只,14,2.27,31.78,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
14,后备保护器,ISCB1 15L1 4P,只,1,976.5,976.5,施耐德万高,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
15,电涌保护器,PRD1 12.5r 3PN,只,1,2023.2,2023.2,施耐德万高,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
16,熔断器,SUK-4RD,只,1,5.26,5.26,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
17,铜排,TMY,公斤,32,80,2560,宁波金田,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
18,箱体(高*宽*深),2200*800*500 PrismaUE IP54冷轧板,台,1,3161.12,3161.12,上海广盟,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
19,元器件小计,,,,,17573.3,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
20,制造费、管理费、利润等,,,,,1405.86,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
21,税金,,,,,2467.29,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
22,单台合计,,,,,21446.45,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
,总计,,台,1,,21446.45,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
1-13,"柜号：C03/AP/3F/Z1
原名C03/AP/RF/Z5(裙房屋面）",型号：,PrismaUE,,,名称：,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
序号,元件名称,型号规格,单位,数量,单   价,总   价,品牌,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
1,塑壳隔离开关,NSX630 NA 630+MX分励 4P/AC24V+OF,只,1,3178.23,3178.23,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
2,熔断器,SUK-4RD,只,1,5.26,5.26,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
3,中间继电器,MY4NJ,只,1,42,42,欧姆龙,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
4,端子,SUK2.5B,只,5,2.27,11.35,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
5,电压表,72T1-V 0~450V+防护罩,只,1,54,54,上海乐磁电器,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
6,转换开关,LW39-10-YH3/3,只,1,65,65,西门子,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
7,熔断器,SUK-4RD,只,3,5.26,15.78,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
8,交流塑壳断路器,EZS225E3200,只,4,622.76,2491.04,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
9,交流塑壳断路器,EZS100E3080,只,4,252.95,1011.8,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
10,交流塑壳断路器,EZS063E3063,只,4,240.29,961.16,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
11,交流塑壳断路器,EZS063E3050,只,2,240.29,480.58,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
12,交流塑壳断路器,EZS063E3040,只,7,240.29,1682.03,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
13,交流塑壳断路器,EZS063E3032,只,1,240.29,240.29,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
14,交流微型断路器,EZ7 4.5kA 3P D20A,只,1,60.44,60.44,西门子,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
15,交流微型断路器,EZ7 6kA 3P C25A,只,3,50.46,151.38,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
16,交流微型断路器,EZ7DPN 1P+N C20A+ELE 30mA,只,5,79.12,395.6,施耐德电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
17,电度表,DTSD1352,只,4,340,1360,安科瑞,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
18,电流互感器,ALH-0.66  250/5A 30Ⅱ,只,12,47.25,567,西门子,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
19,熔断器,SUK-4RD,只,12,5.26,63.12,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
20,端子,SUK2.5B,只,8,2.27,18.16,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
21,后备保护器,ISCB1 15L1 4P,只,1,976.5,976.5,施耐德万高,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
22,电涌保护器,PRD1 12.5r 3PN,只,1,2023.2,2023.2,施耐德万高,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
23,熔断器,SUK-4RD,只,1,5.26,5.26,世联电气,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
24,铜排,TMY,公斤,32,80,2560,宁波金田,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
25,箱体(高*宽*深),2200*1200*500 PrismaUE IP54冷轧板,台,1,5342.4,5342.4,上海广盟,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
26,元器件小计,,,,,23761.58,,2025.3.27；货到现场60天支付送货金额70%，竣工验收合格后90天付至80%，结算完成付至95%，5%质保2年
